Year,Local Government Area,Offence Division,Offence Subdivision,Victim Reports
2018,Golden Plains,A Crimes against the person,A: Assault,53
2018,Golden Plains,A Crimes against the person,A: Sexual Offence,32
2018,Golden Plains,A Crimes against the person,Other Offences,7
2018,Golden Plains,A Crimes against the person,Other Offences,6
2018,Golden Plains,B Property and deception offences,Other Offences,9
2018,Golden Plains,B Property and deception offences,B: Property Damage,29
2018,Golden Plains,B Property and deception offences,B: Property Damage,56
2018,Golden Plains,B Property and deception offences,B: Theft,105
2018,Golden Plains,B Property and deception offences,Other Offences,8
2018,Greater Bendigo,A Crimes against the person,A: Assault,848
2018,Greater Bendigo,A Crimes against the person,A: Sexual Offence,219
2018,Greater Bendigo,A Crimes against the person,Other Offences,6
2018,Greater Bendigo,A Crimes against the person,Other Offences,20
2018,Greater Bendigo,A Crimes against the person,Other Offences,133
2018,Greater Bendigo,A Crimes against the person,Other Offences,78
2018,Greater Bendigo,B Property and deception offences,Other Offences,35
2018,Greater Bendigo,B Property and deception offences,B: Property Damage,516
2018,Greater Bendigo,B Property and deception offences,B: Property Damage,402
2018,Greater Bendigo,B Property and deception offences,B: Theft,1142
2018,Greater Bendigo,B Property and deception offences,Other Offences,83
2018,Greater Dandenong,A Crimes against the person,Other Offences,4
2018,Greater Dandenong,A Crimes against the person,A: Assault,1636
2018,Greater Dandenong,A Crimes against the person,A: Sexual Offence,232
2018,Greater Dandenong,A Crimes against the person,Other Offences,21
2018,Greater Dandenong,A Crimes against the person,Other Offences,178
2018,Greater Dandenong,A Crimes against the person,Other Offences,8
2018,Greater Dandenong,A Crimes against the person,Other Offences,291
2018,Greater Dandenong,A Crimes against the person,Other Offences,119
2018,Greater Dandenong,B Property and deception offences,Other Offences,59
2018,Greater Dandenong,B Property and deception offences,B: Property Damage,755
2018,Greater Dandenong,B Property and deception offences,B: Property Damage,933
2018,Greater Dandenong,B Property and deception offences,B: Theft,3132
2018,Greater Dandenong,B Property and deception offences,Other Offences,223
2018,Greater Geelong,A Crimes against the person,Other Offences,6
2018,Greater Geelong,A Crimes against the person,A: Assault,1588
2018,Greater Geelong,A Crimes against the person,A: Sexual Offence,376
2018,Greater Geelong,A Crimes against the person,Other Offences,17
2018,Greater Geelong,A Crimes against the person,Other Offences,91
2018,Greater Geelong,A Crimes against the person,Other Offences,262
2018,Greater Geelong,A Crimes against the person,Other Offences,147
2018,Greater Geelong,B Property and deception offences,Other Offences,83
2018,Greater Geelong,B Property and deception offences,B: Property Damage,1189
2018,Greater Geelong,B Property and deception offences,B: Property Damage,1455
2018,Greater Geelong,B Property and deception offences,B: Theft,3607
2018,Greater Geelong,B Property and deception offences,Other Offences,199
2018,Greater Shepparton,A Crimes against the person,A: Assault,662
2018,Greater Shepparton,A Crimes against the person,A: Sexual Offence,113
2018,Greater Shepparton,A Crimes against the person,Other Offences,18
2018,Greater Shepparton,A Crimes against the person,Other Offences,124
2018,Greater Shepparton,A Crimes against the person,Other Offences,52
2018,Greater Shepparton,B Property and deception offences,Other Offences,19
2018,Greater Shepparton,B Property and deception offences,B: Property Damage,441
2018,Greater Shepparton,B Property and deception offences,B: Property Damage,476
2018,Greater Shepparton,B Property and deception offences,B: Theft,966
2018,Greater Shepparton,B Property and deception offences,Other Offences,56
2018,Hepburn,A Crimes against the person,A: Assault,78
2018,Hepburn,A Crimes against the person,A: Sexual Offence,30
2018,Hepburn,A Crimes against the person,Other Offences,9
2018,Hepburn,A Crimes against the person,Other Offences,11
2018,Hepburn,B Property and deception offences,Other Offences,8
2018,Hepburn,B Property and deception offences,B: Property Damage,44
2018,Hepburn,B Property and deception offences,B: Property Damage,63
2018,Hepburn,B Property and deception offences,B: Theft,156
2018,Hepburn,B Property and deception offences,Other Offences,5
2018,Hindmarsh,A Crimes against the person,A: Assault,54
2018,Hindmarsh,A Crimes against the person,A: Sexual Offence,12
2018,Hindmarsh,A Crimes against the person,Other Offences,6
2018,Hindmarsh,B Property and deception offences,B: Property Damage,26
2018,Hindmarsh,B Property and deception offences,B: Property Damage,13
2018,Hindmarsh,B Property and deception offences,B: Theft,18
2018,Hindmarsh,B Property and deception offences,Other Offences,5
2018,Hobsons Bay,A Crimes against the person,A: Assault,470
2018,Hobsons Bay,A Crimes against the person,A: Sexual Offence,75
2018,Hobsons Bay,A Crimes against the person,Other Offences,11
2018,Hobsons Bay,A Crimes against the person,Other Offences,39
2018,Hobsons Bay,A Crimes against the person,Other Offences,94
2018,Hobsons Bay,A Crimes against the person,Other Offences,40
2018,Hobsons Bay,B Property and deception offences,Other Offences,30
2018,Hobsons Bay,B Property and deception offences,B: Property Damage,328
2018,Hobsons Bay,B Property and deception offences,B: Property Damage,280
2018,Hobsons Bay,B Property and deception offences,B: Theft,1308
2018,Hobsons Bay,B Property and deception offences,Other Offences,60
2018,Horsham,A Crimes against the person,A: Assault,330
2018,Horsham,A Crimes against the person,A: Sexual Offence,64
2018,Horsham,A Crimes against the person,Other Offences,7
2018,Horsham,A Crimes against the person,Other Offences,48
2018,Horsham,A Crimes against the person,Other Offences,11
2018,Horsham,B Property and deception offences,B: Property Damage,121
2018,Horsham,B Property and deception offences,B: Property Damage,69
2018,Horsham,B Property and deception offences,B: Theft,234
2018,Horsham,B Property and deception offences,Other Offences,25
2018,Hume,A Crimes against the person,Other Offences,4
2018,Hume,A Crimes against the person,A: Assault,1637
2018,Hume,A Crimes against the person,A: Sexual Offence,312
2018,Hume,A Crimes against the person,Other Offences,29
2018,Hume,A Crimes against the person,Other Offences,76
2018,Hume,A Crimes against the person,Other Offences,10
2018,Hume,A Crimes against the person,Other Offences,320
2018,Hume,A Crimes against the person,Other Offences,146
2018,Hume,B Property and deception offences,Other Offences,114
2018,Hume,B Property and deception offences,B: Property Damage,947
2018,Hume,B Property and deception offences,B: Property Damage,1306
2018,Hume,B Property and deception offences,B: Theft,3758
2018,Hume,B Property and deception offences,Other Offences,206
2018,Indigo,A Crimes against the person,A: Assault,41
2018,Indigo,A Crimes against the person,A: Sexual Offence,36
2018,Indigo,A Crimes against the person,Other Offences,6
2018,Indigo,A Crimes against the person,Other Offences,8
2018,Indigo,B Property and deception offences,Other Offences,7
2018,Indigo,B Property and deception offences,B: Property Damage,20
2018,Indigo,B Property and deception offences,B: Property Damage,25
2018,Indigo,B Property and deception offences,B: Theft,57
2018,Kingston,A Crimes against the person,Other Offences,4
2018,Kingston,A Crimes against the person,A: Assault,762
2018,Kingston,A Crimes against the person,A: Sexual Offence,165
2018,Kingston,A Crimes against the person,Other Offences,10
2018,Kingston,A Crimes against the person,Other Offences,79
2018,Kingston,A Crimes against the person,Other Offences,97
2018,Kingston,A Crimes against the person,Other Offences,40
2018,Kingston,B Property and deception offences,Other Offences,17
2018,Kingston,B Property and deception offences,B: Property Damage,474
2018,Kingston,B Property and deception offences,B: Property Damage,516
2018,Kingston,B Property and deception offences,B: Theft,2058
2018,Kingston,B Property and deception offences,Other Offences,147
2018,Knox,A Crimes against the person,A: Assault,844
2018,Knox,A Crimes against the person,A: Sexual Offence,179
2018,Knox,A Crimes against the person,Other Offences,9
2018,Knox,A Crimes against the person,Other Offences,58
2018,Knox,A Crimes against the person,Other Offences,115
2018,Knox,A Crimes against the person,Other Offences,80
2018,Knox,B Property and deception offences,Other Offences,19
2018,Knox,B Property and deception offences,B: Property Damage,520
2018,Knox,B Property and deception offences,B: Property Damage,551
2018,Knox,B Property and deception offences,B: Theft,2246
2018,Knox,B Property and deception offences,Other Offences,107
2018,Latrobe,A Crimes against the person,Other Offences,4
2018,Latrobe,A Crimes against the person,A: Assault,1428
2018,Latrobe,A Crimes against the person,A: Sexual Offence,214
2018,Latrobe,A Crimes against the person,Other Offences,11
2018,Latrobe,A Crimes against the person,Other Offences,47
2018,Latrobe,A Crimes against the person,Other Offences,292
2018,Latrobe,A Crimes against the person,Other Offences,112
2018,Latrobe,B Property and deception offences,Other Offences,55
2018,Latrobe,B Property and deception offences,B: Property Damage,870
2018,Latrobe,B Property and deception offences,B: Property Damage,590
2018,Latrobe,B Property and deception offences,B: Theft,1257
2018,Latrobe,B Property and deception offences,Other Offences,161
2018,Loddon,A Crimes against the person,A: Assault,29
2018,Loddon,A Crimes against the person,A: Sexual Offence,16
2018,Loddon,A Crimes against the person,Other Offences,5
2018,Loddon,A Crimes against the person,Other Offences,6
2018,Loddon,B Property and deception offences,B: Property Damage,21
2018,Loddon,B Property and deception offences,B: Property Damage,42
2018,Loddon,B Property and deception offences,B: Theft,75
2018,Macedon Ranges,A Crimes against the person,Other Offences,4
2018,Macedon Ranges,A Crimes against the person,A: Assault,139
2018,Macedon Ranges,A Crimes against the person,A: Sexual Offence,44
2018,Macedon Ranges,A Crimes against the person,Other Offences,6
2018,Macedon Ranges,A Crimes against the person,Other Offences,40
2018,Macedon Ranges,A Crimes against the person,Other Offences,36
2018,Macedon Ranges,B Property and deception offences,B: Property Damage,90
2018,Macedon Ranges,B Property and deception offences,B: Property Damage,111
2018,Macedon Ranges,B Property and deception offences,B: Theft,371
2018,Macedon Ranges,B Property and deception offences,Other Offences,13
2018,Manningham,A Crimes against the person,Other Offences,4
2018,Manningham,A Crimes against the person,A: Assault,335
2018,Manningham,A Crimes against the person,A: Sexual Offence,91
2018,Manningham,A Crimes against the person,Other Offences,21
2018,Manningham,A Crimes against the person,Other Offences,50
2018,Manningham,A Crimes against the person,Other Offences,18
2018,Manningham,B Property and deception offences,Other Offences,10
2018,Manningham,B Property and deception offences,B: Property Damage,214
2018,Manningham,B Property and deception offences,B: Property Damage,516
2018,Manningham,B Property and deception offences,B: Theft,1073
2018,Manningham,B Property and deception offences,Other Offences,67
2018,Mansfield,A Crimes against the person,A: Assault,43
2018,Mansfield,A Crimes against the person,A: Sexual Offence,9
2018,Mansfield,B Property and deception offences,B: Property Damage,24
2018,Mansfield,B Property and deception offences,B: Property Damage,39
2018,Mansfield,B Property and deception offences,B: Theft,80
2018,Maribyrnong,A Crimes against the person,A: Assault,521
2018,Maribyrnong,A Crimes against the person,A: Sexual Offence,97
2018,Maribyrnong,A Crimes against the person,Other Offences,6
2018,Maribyrnong,A Crimes against the person,Other Offences,110
2018,Maribyrnong,A Crimes against the person,Other Offences,84
2018,Maribyrnong,A Crimes against the person,Other Offences,19
2018,Maribyrnong,B Property and deception offences,Other Offences,21
2018,Maribyrnong,B Property and deception offences,B: Property Damage,362
2018,Maribyrnong,B Property and deception offences,B: Property Damage,447
2018,Maribyrnong,B Property and deception offences,B: Theft,2358
2018,Maribyrnong,B Property and deception offences,Other Offences,113
2018,Maroondah,A Crimes against the person,A: Assault,647
2018,Maroondah,A Crimes against the person,A: Sexual Offence,145
2018,Maroondah,A Crimes against the person,Other Offences,6
2018,Maroondah,A Crimes against the person,Other Offences,53
2018,Maroondah,A Crimes against the person,Other Offences,91
2018,Maroondah,A Crimes against the person,Other Offences,53
2018,Maroondah,B Property and deception offences,Other Offences,19
2018,Maroondah,B Property and deception offences,B: Property Damage,287
2018,Maroondah,B Property and deception offences,B: Property Damage,277
2018,Maroondah,B Property and deception offences,B: Theft,1245
2018,Maroondah,B Property and deception offences,Other Offences,68
2018,Melbourne,A Crimes against the person,Other Offences,30
2018,Melbourne,A Crimes against the person,A: Assault,2912
2018,Melbourne,A Crimes against the person,A: Sexual Offence,567
2018,Melbourne,A Crimes against the person,Other Offences,30
2018,Melbourne,A Crimes against the person,Other Offences,333
2018,Melbourne,A Crimes against the person,Other Offences,13
2018,Melbourne,A Crimes against the person,Other Offences,298
2018,Melbourne,A Crimes against the person,Other Offences,124
2018,Melbourne,B Property and deception offences,Other Offences,20
2018,Melbourne,B Property and deception offences,B: Property Damage,747
2018,Melbourne,B Property and deception offences,B: Property Damage,909
2018,Melbourne,B Property and deception offences,B: Theft,6490
2018,Melbourne,B Property and deception offences,Other Offences,879
2018,Melbourne,C Other offences,Other Offences,7
2018,Melton,A Crimes against the person,Other Offences,6
2018,Melton,A Crimes against the person,A: Assault,890
2018,Melton,A Crimes against the person,A: Sexual Offence,170
2018,Melton,A Crimes against the person,Other Offences,18
2018,Melton,A Crimes against the person,Other Offences,73
2018,Melton,A Crimes against the person,Other Offences,8
2018,Melton,A Crimes against the person,Other Offences,162
2018,Melton,A Crimes against the person,Other Offences,125
2018,Melton,B Property and deception offences,Other Offences,68
2018,Melton,B Property and deception offences,B: Property Damage,600
2018,Melton,B Property and deception offences,B: Property Damage,712
2018,Melton,B Property and deception offences,B: Theft,1962
2018,Melton,B Property and deception offences,Other Offences,92
2018,Mildura,A Crimes against the person,A: Assault,738
2018,Mildura,A Crimes against the person,A: Sexual Offence,73
2018,Mildura,A Crimes against the person,Other Offences,12
2018,Mildura,A Crimes against the person,Other Offences,16
2018,Mildura,A Crimes against the person,Other Offences,73
2018,Mildura,A Crimes against the person,Other Offences,29
2018,Mildura,B Property and deception offences,Other Offences,28
2018,Mildura,B Property and deception offences,B: Property Damage,385
2018,Mildura,B Property and deception offences,B: Property Damage,431
2018,Mildura,B Property and deception offences,B: Theft,759
2018,Mildura,B Property and deception offences,Other Offences,58
2018,Mitchell,A Crimes against the person,A: Assault,418
2018,Mitchell,A Crimes against the person,A: Sexual Offence,69
2018,Mitchell,A Crimes against the person,Other Offences,5
2018,Mitchell,A Crimes against the person,Other Offences,10
2018,Mitchell,A Crimes against the person,Other Offences,99
2018,Mitchell,A Crimes against the person,Other Offences,52
2018,Mitchell,B Property and deception offences,Other Offences,18
2018,Mitchell,B Property and deception offences,B: Property Damage,238
2018,Mitchell,B Property and deception offences,B: Property Damage,238
2018,Mitchell,B Property and deception offences,B: Theft,407
2018,Mitchell,B Property and deception offences,Other Offences,31
2018,Moira,A Crimes against the person,Other Offences,4
2018,Moira,A Crimes against the person,A: Assault,170
2018,Moira,A Crimes against the person,A: Sexual Offence,51
2018,Moira,A Crimes against the person,Other Offences,5
2018,Moira,A Crimes against the person,Other Offences,39
2018,Moira,A Crimes against the person,Other Offences,28
2018,Moira,B Property and deception offences,Other Offences,22
2018,Moira,B Property and deception offences,B: Property Damage,90
2018,Moira,B Property and deception offences,B: Property Damage,104
2018,Moira,B Property and deception offences,B: Theft,242
2018,Moira,B Property and deception offences,Other Offences,13
2018,Monash,A Crimes against the person,Other Offences,7
2018,Monash,A Crimes against the person,A: Assault,689
2018,Monash,A Crimes against the person,A: Sexual Offence,182
2018,Monash,A Crimes against the person,Other Offences,5
2018,Monash,A Crimes against the person,Other Offences,85
2018,Monash,A Crimes against the person,Other Offences,5
2018,Monash,A Crimes against the person,Other Offences,99
2018,Monash,A Crimes against the person,Other Offences,55
2018,Monash,B Property and deception offences,Other Offences,38
2018,Monash,B Property and deception offences,B: Property Damage,552
2018,Monash,B Property and deception offences,B: Property Damage,935
2018,Monash,B Property and deception offences,B: Theft,2636
2018,Monash,B Property and deception offences,Other Offences,159
2018,Moonee Valley,A Crimes against the person,A: Assault,526
2018,Moonee Valley,A Crimes against the person,A: Sexual Offence,116
2018,Moonee Valley,A Crimes against the person,Other Offences,5
2018,Moonee Valley,A Crimes against the person,Other Offences,60
2018,Moonee Valley,A Crimes against the person,Other Offences,93
2018,Moonee Valley,A Crimes against the person,Other Offences,42
2018,Moonee Valley,B Property and deception offences,Other Offences,17
2018,Moonee Valley,B Property and deception offences,B: Property Damage,404
2018,Moonee Valley,B Property and deception offences,B: Property Damage,465
2018,Moonee Valley,B Property and deception offences,B: Theft,2262
2018,Moonee Valley,B Property and deception offences,Other Offences,116
2018,Moorabool,A Crimes against the person,A: Assault,202
2018,Moorabool,A Crimes against the person,A: Sexual Offence,46
2018,Moorabool,A Crimes against the person,Other Offences,34
2018,Moorabool,A Crimes against the person,Other Offences,37
2018,Moorabool,B Property and deception offences,Other Offences,27
2018,Moorabool,B Property and deception offences,B: Property Damage,120
2018,Moorabool,B Property and deception offences,B: Property Damage,133
2018,Moorabool,B Property and deception offences,B: Theft,339
2018,Moorabool,B Property and deception offences,Other Offences,19
2018,Moreland,A Crimes against the person,Other Offences,6
2018,Moreland,A Crimes against the person,A: Assault,972
2018,Moreland,A Crimes against the person,A: Sexual Offence,260
2018,Moreland,A Crimes against the person,Other Offences,14
2018,Moreland,A Crimes against the person,Other Offences,72
2018,Moreland,A Crimes against the person,Other Offences,6
2018,Moreland,A Crimes against the person,Other Offences,161
2018,Moreland,A Crimes against the person,Other Offences,81
2018,Moreland,B Property and deception offences,Other Offences,40
2018,Moreland,B Property and deception offences,B: Property Damage,682
2018,Moreland,B Property and deception offences,B: Property Damage,993
2018,Moreland,B Property and deception offences,B: Theft,4159
2018,Moreland,B Property and deception offences,Other Offences,290
2018,Mornington Peninsula,A Crimes against the person,Other Offences,5
2018,Mornington Peninsula,A Crimes against the person,A: Assault,758
2018,Mornington Peninsula,A Crimes against the person,A: Sexual Offence,192
2018,Mornington Peninsula,A Crimes against the person,Other Offences,8
2018,Mornington Peninsula,A Crimes against the person,Other Offences,32
2018,Mornington Peninsula,A Crimes against the person,Other Offences,122
2018,Mornington Peninsula,A Crimes against the person,Other Offences,84
2018,Mornington Peninsula,B Property and deception offences,Other Offences,47
2018,Mornington Peninsula,B Property and deception offences,B: Property Damage,642
2018,Mornington Peninsula,B Property and deception offences,B: Property Damage,837
2018,Mornington Peninsula,B Property and deception offences,B: Theft,1819
2018,Mornington Peninsula,B Property and deception offences,Other Offences,100
2018,Mount Alexander,A Crimes against the person,A: Assault,57
2018,Mount Alexander,A Crimes against the person,A: Sexual Offence,16
2018,Mount Alexander,A Crimes against the person,Other Offences,5
2018,Mount Alexander,A Crimes against the person,Other Offences,13
2018,Mount Alexander,A Crimes against the person,Other Offences,10
2018,Mount Alexander,B Property and deception offences,B: Property Damage,44
2018,Mount Alexander,B Property and deception offences,B: Property Damage,29
2018,Mount Alexander,B Property and deception offences,B: Theft,116
2018,Mount Alexander,B Property and deception offences,Other Offences,10
2018,Mount Alexander,C Other offences,Other Offences,4
2018,Moyne,A Crimes against the person,A: Assault,68
2018,Moyne,A Crimes against the person,A: Sexual Offence,21
2018,Moyne,A Crimes against the person,Other Offences,4
2018,Moyne,A Crimes against the person,Other Offences,14
2018,Moyne,A Crimes against the person,Other Offences,16
2018,Moyne,B Property and deception offences,B: Property Damage,38
2018,Moyne,B Property and deception offences,B: Property Damage,28
2018,Moyne,B Property and deception offences,B: Theft,76
2018,Moyne,B Property and deception offences,Other Offences,4
2018,Murrindindi,A Crimes against the person,A: Assault,67
2018,Murrindindi,A Crimes against the person,A: Sexual Offence,31
2018,Murrindindi,A Crimes against the person,Other Offences,11
2018,Murrindindi,A Crimes against the person,Other Offences,10
2018,Murrindindi,B Property and deception offences,Other Offences,6
2018,Murrindindi,B Property and deception offences,B: Property Damage,44
2018,Murrindindi,B Property and deception offences,B: Property Damage,56
2018,Murrindindi,B Property and deception offences,B: Theft,82
2018,Nillumbik,A Crimes against the person,A: Assault,151
2018,Nillumbik,A Crimes against the person,A: Sexual Offence,46
2018,Nillumbik,A Crimes against the person,Other Offences,5
2018,Nillumbik,A Crimes against the person,Other Offences,35
2018,Nillumbik,A Crimes against the person,Other Offences,22
2018,Nillumbik,B Property and deception offences,Other Offences,8
2018,Nillumbik,B Property and deception offences,B: Property Damage,96
2018,Nillumbik,B Property and deception offences,B: Property Damage,175
2018,Nillumbik,B Property and deception offences,B: Theft,536
2018,Nillumbik,B Property and deception offences,Other Offences,34
2018,Northern Grampians,A Crimes against the person,A: Assault,114
2018,Northern Grampians,A Crimes against the person,A: Sexual Offence,33
2018,Northern Grampians,A Crimes against the person,Other Offences,32
2018,Northern Grampians,A Crimes against the person,Other Offences,10
2018,Northern Grampians,B Property and deception offences,B: Property Damage,45
2018,Northern Grampians,B Property and deception offences,B: Property Damage,32
2018,Northern Grampians,B Property and deception offences,B: Theft,94
2018,Northern Grampians,B Property and deception offences,Other Offences,6
2018,Port Phillip,A Crimes against the person,A: Assault,855
2018,Port Phillip,A Crimes against the person,A: Sexual Offence,232
2018,Port Phillip,A Crimes against the person,Other Offences,7
2018,Port Phillip,A Crimes against the person,Other Offences,80
2018,Port Phillip,A Crimes against the person,Other Offences,106
2018,Port Phillip,A Crimes against the person,Other Offences,28
2018,Port Phillip,B Property and deception offences,Other Offences,15
2018,Port Phillip,B Property and deception offences,B: Property Damage,518
2018,Port Phillip,B Property and deception offences,B: Property Damage,686
2018,Port Phillip,B Property and deception offences,B: Theft,3499
2018,Port Phillip,B Property and deception offences,Other Offences,257
2018,Pyrenees,A Crimes against the person,Other Offences,6
2018,Pyrenees,A Crimes against the person,A: Assault,55
2018,Pyrenees,A Crimes against the person,A: Sexual Offence,17
2018,Pyrenees,A Crimes against the person,Other Offences,13
2018,Pyrenees,B Property and deception offences,B: Property Damage,15
2018,Pyrenees,B Property and deception offences,B: Property Damage,35
2018,Pyrenees,B Property and deception offences,B: Theft,79
2018,Queenscliffe,A Crimes against the person,A: Assault,7
2018,Queenscliffe,B Property and deception offences,B: Property Damage,6
2018,Queenscliffe,B Property and deception offences,B: Property Damage,15
2018,Queenscliffe,B Property and deception offences,B: Theft,32
2018,South Gippsland,A Crimes against the person,A: Assault,134
2018,South Gippsland,A Crimes against the person,A: Sexual Offence,56
2018,South Gippsland,A Crimes against the person,Other Offences,4
2018,South Gippsland,A Crimes against the person,Other Offences,43
2018,South Gippsland,A Crimes against the person,Other Offences,23
2018,South Gippsland,B Property and deception offences,B: Property Damage,74
2018,South Gippsland,B Property and deception offences,B: Property Damage,54
2018,South Gippsland,B Property and deception offences,B: Theft,125
2018,South Gippsland,B Property and deception offences,Other Offences,7
2018,Southern Grampians,A Crimes against the person,A: Assault,138
2018,Southern Grampians,A Crimes against the person,A: Sexual Offence,40
2018,Southern Grampians,A Crimes against the person,Other Offences,14
2018,Southern Grampians,B Property and deception offences,Other Offences,4
2018,Southern Grampians,B Property and deception offences,B: Property Damage,85
2018,Southern Grampians,B Property and deception offences,B: Property Damage,78
2018,Southern Grampians,B Property and deception offences,B: Theft,168
2018,Southern Grampians,B Property and deception offences,Other Offences,7
2018,Stonnington,A Crimes against the person,A: Assault,613
2018,Stonnington,A Crimes against the person,A: Sexual Offence,163
2018,Stonnington,A Crimes against the person,Other Offences,9
2018,Stonnington,A Crimes against the person,Other Offences,52
2018,Stonnington,A Crimes against the person,Other Offences,68
2018,Stonnington,A Crimes against the person,Other Offences,37
2018,Stonnington,B Property and deception offences,Other Offences,13
2018,Stonnington,B Property and deception offences,B: Property Damage,461
2018,Stonnington,B Property and deception offences,B: Property Damage,787
2018,Stonnington,B Property and deception offences,B: Theft,2446
2018,Stonnington,B Property and deception offences,Other Offences,240
2018,Strathbogie,A Crimes against the person,A: Assault,68
2018,Strathbogie,A Crimes against the person,A: Sexual Offence,19
2018,Strathbogie,A Crimes against the person,Other Offences,11
2018,Strathbogie,A Crimes against the person,Other Offences,18
2018,Strathbogie,B Property and deception offences,B: Property Damage,34
2018,Strathbogie,B Property and deception offences,B: Property Damage,46
2018,Strathbogie,B Property and deception offences,B: Theft,113
2018,Strathbogie,B Property and deception offences,Other Offences,6
2018,Surf Coast,A Crimes against the person,A: Assault,97
2018,Surf Coast,A Crimes against the person,A: Sexual Offence,27
2018,Surf Coast,A Crimes against the person,Other Offences,5
2018,Surf Coast,A Crimes against the person,Other Offences,13
2018,Surf Coast,A Crimes against the person,Other Offences,5
2018,Surf Coast,B Property and deception offences,Other Offences,7
2018,Surf Coast,B Property and deception offences,B: Property Damage,68
2018,Surf Coast,B Property and deception offences,B: Property Damage,103
2018,Surf Coast,B Property and deception offences,B: Theft,268
2018,Surf Coast,B Property and deception offences,Other Offences,9
2018,Swan Hill,A Crimes against the person,A: Assault,282
2018,Swan Hill,A Crimes against the person,A: Sexual Offence,47
2018,Swan Hill,A Crimes against the person,Other Offences,10
2018,Swan Hill,A Crimes against the person,Other Offences,35
2018,Swan Hill,A Crimes against the person,Other Offences,22
2018,Swan Hill,B Property and deception offences,Other Offences,8
2018,Swan Hill,B Property and deception offences,B: Property Damage,135
2018,Swan Hill,B Property and deception offences,B: Property Damage,123
2018,Swan Hill,B Property and deception offences,B: Theft,256
2018,Swan Hill,B Property and deception offences,Other Offences,14
2018,Towong,A Crimes against the person,A: Assault,16
2018,Towong,A Crimes against the person,A: Sexual Offence,8
2018,Towong,B Property and deception offences,B: Property Damage,20
2018,Towong,B Property and deception offences,B: Property Damage,11
2018,Towong,B Property and deception offences,B: Theft,28
2018,Wangaratta,A Crimes against the person,A: Assault,221
2018,Wangaratta,A Crimes against the person,A: Sexual Offence,50
2018,Wangaratta,A Crimes against the person,Other Offences,48
2018,Wangaratta,A Crimes against the person,Other Offences,34
2018,Wangaratta,B Property and deception offences,B: Property Damage,146
2018,Wangaratta,B Property and deception offences,B: Property Damage,54
2018,Wangaratta,B Property and deception offences,B: Theft,238
2018,Wangaratta,B Property and deception offences,Other Offences,16
2018,Warrnambool,A Crimes against the person,A: Assault,374
2018,Warrnambool,A Crimes against the person,A: Sexual Offence,72
2018,Warrnambool,A Crimes against the person,Other Offences,4
2018,Warrnambool,A Crimes against the person,Other Offences,5
2018,Warrnambool,A Crimes against the person,Other Offences,74
2018,Warrnambool,A Crimes against the person,Other Offences,26
2018,Warrnambool,B Property and deception offences,B: Property Damage,191
2018,Warrnambool,B Property and deception offences,B: Property Damage,118
2018,Warrnambool,B Property and deception offences,B: Theft,291
2018,Warrnambool,B Property and deception offences,Other Offences,23
2018,Wellington,A Crimes against the person,A: Assault,406
2018,Wellington,A Crimes against the person,A: Sexual Offence,90
2018,Wellington,A Crimes against the person,Other Offences,5
2018,Wellington,A Crimes against the person,Other Offences,70
2018,Wellington,A Crimes against the person,Other Offences,29
2018,Wellington,B Property and deception offences,Other Offences,12
2018,Wellington,B Property and deception offences,B: Property Damage,233
2018,Wellington,B Property and deception offences,B: Property Damage,201
2018,Wellington,B Property and deception offences,B: Theft,480
2018,Wellington,B Property and deception offences,Other Offences,18
2018,West Wimmera,A Crimes against the person,A: Assault,21
2018,West Wimmera,A Crimes against the person,A: Sexual Offence,9
2018,West Wimmera,A Crimes against the person,Other Offences,4
2018,West Wimmera,B Property and deception offences,B: Property Damage,7
2018,West Wimmera,B Property and deception offences,B: Property Damage,10
2018,West Wimmera,B Property and deception offences,B: Theft,15
2018,Whitehorse,A Crimes against the person,A: Assault,551
2018,Whitehorse,A Crimes against the person,A: Sexual Offence,171
2018,Whitehorse,A Crimes against the person,Other Offences,13
2018,Whitehorse,A Crimes against the person,Other Offences,61
2018,Whitehorse,A Crimes against the person,Other Offences,5
2018,Whitehorse,A Crimes against the person,Other Offences,75
2018,Whitehorse,A Crimes against the person,Other Offences,20
2018,Whitehorse,B Property and deception offences,Other Offences,16
2018,Whitehorse,B Property and deception offences,B: Property Damage,372
2018,Whitehorse,B Property and deception offences,B: Property Damage,544
2018,Whitehorse,B Property and deception offences,B: Theft,2095
2018,Whitehorse,B Property and deception offences,Other Offences,116
2018,Whittlesea,A Crimes against the person,Other Offences,7
2018,Whittlesea,A Crimes against the person,A: Assault,1530
2018,Whittlesea,A Crimes against the person,A: Sexual Offence,206
2018,Whittlesea,A Crimes against the person,Other Offences,13
2018,Whittlesea,A Crimes against the person,Other Offences,65
2018,Whittlesea,A Crimes against the person,Other Offences,7
2018,Whittlesea,A Crimes against the person,Other Offences,311
2018,Whittlesea,A Crimes against the person,Other Offences,105
2018,Whittlesea,B Property and deception offences,Other Offences,63
2018,Whittlesea,B Property and deception offences,B: Property Damage,785
2018,Whittlesea,B Property and deception offences,B: Property Damage,778
2018,Whittlesea,B Property and deception offences,B: Theft,2878
2018,Whittlesea,B Property and deception offences,Other Offences,195
2018,Wodonga,A Crimes against the person,A: Assault,301
2018,Wodonga,A Crimes against the person,A: Sexual Offence,103
2018,Wodonga,A Crimes against the person,Other Offences,7
